162||11||18:00||19:00||177||
163||11||19:00||20:00||164||
164||11||20:00||21:00||42||
165||11||21:00||22:00||80||
166||12||07:00||08:00||182||
167||12||08:00||09:00||10||
168||12||09:00||10:00||92||
169||12||10:00||11:00||59||
170||12||11:00||12:00||26||
171||12||12:00||13:00||23||
172||12||13:00||14:00||70||
173||12||14:00||15:00||83||
174||12||15:00||16:00||88||
175||12||16:00||17:00||72||
176||12||17:00||18:00||49||
177||12||18:00||19:00||218||
178||12||19:00||20:00||111||
179||12||20:00||21:00||99||
180||12||21:00||22:00||92||
181||13||07:00||08:00||87||
182||13||08:00||09:00||208||
183||13||09:00||10:00||79||
184||13||10:00||11:00||15||
185||13||11:00||12:00||17||
186||13||12:00||13:00||74||
187||13||13:00||14:00||16||
188||13||14:00||15:00||34||
189||13||15:00||16:00||23||
190||13||16:00||17:00||70||
191||13||17:00||18:00||99||
192||13||18:00||19:00||83||
193||13||19:00||20:00||213||
194||13||20:00||21:00||46||
195||13||21:00||22:00||68||
196||14||07:00||08:00||51||
197||14||08:00||09:00||55||
198||14||09:00||10:00||100||
199||14||10:00||11:00||45||
200||14||11:00||12:00||51||
201||14||12:00||13:00||37||
202||14||13:00||14:00||12||
203||14||14:00||15:00||77||
204||14||15:00||16:00||72||
205||14||16:00||17:00||21||
206||14||17:00||18:00||21||
207||14||18:00||19:00||139||
208||14||19:00||20:00||27||
209||14||20:00||21:00||16||
210||14||21:00||22:00||95||
211||15||07:00||08:00||10||
212||15||08:00||09:00||30||
213||15||09:00||10:00||100||
214||15||10:00||11:00||74||
215||15||11:00||12:00||81||
216||15||12:00||13:00||28||
217||15||13:00||14:00||77||
218||15||14:00||15:00||69||
219||15||15:00||16:00||20||
220||15||16:00||17:00||21||
221||15||17:00||18:00||89||
222||15||18:00||19:00||82||
223||15||19:00||20:00||115||
224||15||20:00||21:00||100||
225||15||21:00||22:00||70||
226||16||07:00||08:00||70||
227||16||08:00||09:00||22||
228||16||09:00||10:00||39||
229||16||10:00||11:00||58||
230||16||11:00||12:00||81||
231||16||12:00||13:00||48||
232||16||13:00||14:00||69||
233||16||14:00||15:00||49||
234||16||15:00||16:00||35||
235||16||16:00||17:00||32||
236||16||17:00||18:00||45||
237||16||18:00||19:00||27||
238||16||19:00||20:00||24||
239||16||20:00||21:00||81||
240||16||21:00||22:00||11||
241||17||07:00||08:00||155||
242||17||08:00||09:00||184||
243||17||09:00||10:00||27||
244||17||10:00||11:00||23||
245||17||11:00||12:00||16||
246||17||12:00||13:00||63||
247||17||13:00||14:00||17||
248||17||14:00||15:00||40||
249||17||15:00||16:00||47||
250||17||16:00||17:00||70||
251||17||17:00||18:00||50||
252||17||18:00||19:00||208||
253||17||19:00||20:00||112||
254||17||20:00||21:00||38||
255||17||21:00||22:00||33||
256||18||07:00||08:00||55||
257||18||08:00||09:00||137||
258||18||09:00||10:00||91||
259||18||10:00||11:00||50||
260||18||11:00||12:00||90||
261||18||12:00||13:00||25||
262||18||13:00||14:00||99||
263||18||14:00||15:00||43||
264||18||15:00||16:00||72||
265||18||16:00||17:00||55||
266||18||17:00||18:00||60||
267||18||18:00||19:00||73||
268||18||19:00||20:00||199||
269||18||20:00||21:00||15||
270||18||21:00||22:00||65||
271||19||07:00||08:00||58||
272||19||08:00||09:00||121||
273||19||09:00||10:00||73||
274||19||10:00||11:00||64||
275||19||11:00||12:00||52||
276||19||12:00||13:00||65||
277||19||13:00||14:00||15||
278||19||14:00||15:00||32||
279||19||15:00||16:00||34||
280||19||16:00||17:00||23||
281||19||17:00||18:00||96||
282||19||18:00||19:00||158||
283||19||19:00||20:00||32||
284||19||20:00||21:00||86||
285||19||21:00||22:00||93||
286||20||07:00||08:00||134||
287||20||08:00||09:00||193||
288||20||09:00||10:00||51||
289||20||10:00||11:00||51||
290||20||11:00||12:00||50||
291||20||12:00||13:00||51||
292||20||13:00||14:00||16||
293||20||14:00||15:00||35||
294||20||15:00||16:00||13||
295||20||16:00||17:00||84||
296||20||17:00||18:00||54||
297||20||18:00||19:00||161||
298||20||19:00||20:00||105||
299||20||20:00||21:00||38||
300||20||21:00||22:00||22||
301||21||07:00||08:00||42||
302||21||08:00||09:00||60||
303||21||09:00||10:00||91||
304||21||10:00||11:00||58||
305||21||11:00||12:00||97||
306||21||12:00||13:00||67||
307||21||13:00||14:00||64||
308||21||14:00||15:00||55||
309||21||15:00||16:00||49||
310||21||16:00||17:00||77||
311||21||17:00||18:00||65||
312||21||18:00||19:00||123||
313||21||19:00||20:00||187||
314||21||20:00||21:00||64||
315||21||21:00||22:00||96||
316||22||07:00||08:00||22||
317||22||08:00||09:00||147||
318||22||09:00||10:00||75||
319||22||10:00||11:00||62||
320||22||11:00||12:00||32||
321||22||12:00||13:00||51||
322||22||13:00||14:00||49||
323||22||14:00||15:00||13||
324||22||15:00||16:00||13||
325||22||16:00||17:00||64||
326||22||17:00||18:00||71||
327||22||18:00||19:00||98||
328||22||19:00||20:00||68||
329||22||20:00||21:00||19||
330||22||21:00||22:00||85||
331||23||07:00||08:00||193||
332||23||08:00||09:00||87||
333||23||09:00||10:00||80||
334||23||10:00||11:00||88||
335||23||11:00||12:00||99||
336||23||12:00||13:00||88||
337||23||13:00||14:00||17||
338||23||14:00||15:00||30||
339||23||15:00||16:00||44||
340||23||16:00||17:00||56||
341||23||17:00||18:00||63||
342||23||18:00||19:00||204||
343||23||19:00||20:00||189||
344||23||20:00||21:00||100||
345||23||21:00||22:00||97||
346||24||07:00||08:00||113||
347||24||08:00||09:00||142||
348||24||09:00||10:00||32||
349||24||10:00||11:00||35||
350||24||11:00||12:00||65||
351||24||12:00||13:00||16||
352||24||13:00||14:00||67||
353||24||14:00||15:00||71||
354||24||15:00||16:00||27||
355||24||16:00||17:00||21||
356||24||17:00||18:00||37||
357||24||18:00||19:00||190||
358||24||19:00||20:00||117||
359||24||20:00||21:00||80||
360||24||21:00||22:00||64||
361||25||07:00||08:00||168||
362||25||08:00||09:00||171||
363||25||09:00||10:00||97||
364||25||10:00||11:00||95||
365||25||11:00||12:00||57||
366||25||12:00||13:00||64||
367||25||13:00||14:00||39||
368||25||14:00||15:00||49||
369||25||15:00||16:00||60||
370||25||16:00||17:00||25||
371||25||17:00||18:00||75||
372||25||18:00||19:00||37||
373||25||19:00||20:00||158||
374||25||20:00||21:00||51||
375||25||21:00||22:00||66||
376||26||07:00||08:00||19||
377||26||08:00||09:00||128||
378||26||09:00||10:00||41||
379||26||10:00||11:00||84||
380||26||11:00||12:00||22||
381||26||12:00||13:00||42||
382||26||13:00||14:00||97||
383||26||14:00||15:00||87||
384||26||15:00||16:00||78||
385||26||16:00||17:00||75||
386||26||17:00||18:00||99||
387||26||18:00||19:00||96||
388||26||19:00||20:00||101||
389||26||20:00||21:00||33||
390||26||21:00||22:00||29||
391||27||07:00||08:00||52||
392||27||08:00||09:00||234||
393||27||09:00||10:00||13||
394||27||10:00||11:00||10||
395||27||11:00||12:00||87||
396||27||12:00||13:00||86||
397||27||13:00||14:00||19||
398||27||14:00||15:00||100||
399||27||15:00||16:00||51||
400||27||16:00||17:00||89||
401||27||17:00||18:00||37||
402||27||18:00||19:00||10||
403||27||19:00||20:00||161||
404||27||20:00||21:00||98||
405||27||21:00||22:00||53||
406||28||07:00||08:00||191||
407||28||08:00||09:00||166||
408||28||09:00||10:00||32||
409||28||10:00||11:00||10||
410||28||11:00||12:00||68||
411||28||12:00||13:00||99||
412||28||13:00||14:00||25||
413||28||14:00||15:00||35||
414||28||15:00||16:00||50||
415||28||16:00||17:00||21||
416||28||17:00||18:00||43||
417||28||18:00||19:00||17||
418||28||19:00||20:00||56||
419||28||20:00||21:00||96||
420||28||21:00||22:00||85||
421||29||07:00||08:00||134||
422||29||08:00||09:00||210||
423||29||09:00||10:00||51||
424||29||10:00||11:00||53||
425||29||11:00||12:00||32||
426||29||12:00||13:00||53||
427||29||13:00||14:00||57||
428||29||14:00||15:00||57||
429||29||15:00||16:00||95||
430||29||16:00||17:00||70||
431||29||17:00||18:00||17||
432||29||18:00||19:00||35||
433||29||19:00||20:00||155||
434||29||20:00||21:00||70||
435||29||21:00||22:00||47||
436||30||07:00||08:00||84||
437||30||08:00||09:00||250||
438||30||09:00||10:00||33||
439||30||10:00||11:00||29||
440||30||11:00||12:00||56||
441||30||12:00||13:00||96||
442||30||13:00||14:00||65||
443||30||14:00||15:00||25||
444||30||15:00||16:00||99||
445||30||16:00||17:00||41||
446||30||17:00||18:00||96||
447||30||18:00||19:00||142||
448||30||19:00||20:00||200||
449||30||20:00||21:00||27||
450||30||21:00||22:00||52||
451||31||07:00||08:00||90||
452||31||08:00||09:00||71||
453||31||09:00||10:00||69||
454||31||10:00||11:00||78||
455||31||11:00||12:00||28||
456||31||12:00||13:00||32||
457||31||13:00||14:00||79||
458||31||14:00||15:00||68||
459||31||15:00||16:00||47||
460||31||16:00||17:00||84||
461||31||17:00||18:00||100||
462||31||18:00||19:00||109||
463||31||19:00||20:00||148||
464||31||20:00||21:00||21||
465||31||21:00||22:00||79||
466||32||07:00||08:00||52||
467||32||08:00||09:00||20||
468||32||09:00||10:00||43||
469||32||10:00||11:00||45||
470||32||11:00||12:00||64||
471||32||12:00||13:00||69||
472||32||13:00||14:00||100||
473||32||14:00||15:00||33||
474||32||15:00||16:00||71||
475||32||16:00||17:00||46||
476||32||17:00||18:00||32||
477||32||18:00||19:00||151||
478||32||19:00||20:00||75||
479||32||20:00||21:00||25||
480||32||21:00||22:00||91||
481||33||07:00||08:00||218||
482||33||08:00||09:00||64||
483||33||09:00||10:00||17||
484||33||10:00||11:00||59||
485||33||11:00||12:00||50||
486||33||12:00||13:00||55||
487||33||13:00||14:00||70||
488||33||14:00||15:00||21||
489||33||15:00||16:00||91||
490||33||16:00||17:00||46||
491||33||17:00||18:00||82||
492||33||18:00||19:00||220||
493||33||19:00||20:00||122||
494||33||20:00||21:00||55||
495||33||21:00||22:00||12||
496||34||07:00||08:00||51||
497||34||08:00||09:00||93||
498||34||09:00||10:00||11||
499||34||10:00||11:00||14||
500||34||11:00||12:00||21||
501||34||12:00||13:00||35||
502||34||13:00||14:00||10||
503||34||14:00||15:00||52||
504||34||15:00||16:00||44||
505||34||16:00||17:00||14||
506||34||17:00||18:00||28||
507||34||18:00||19:00||206||
508||34||19:00||20:00||43||
509||34||20:00||21:00||80||
510||34||21:00||22:00||97||
511||35||07:00||08:00||189||
512||35||08:00||09:00||136||
513||35||09:00||10:00||27||
514||35||10:00||11:00||83||
515||35||11:00||12:00||97||
516||35||12:00||13:00||93||
517||35||13:00||14:00||81||
518||35||14:00||15:00||38||
519||35||15:00||16:00||43||
520||35||16:00||17:00||67||
521||35||17:00||18:00||85||
522||35||18:00||19:00||46||
523||35||19:00||20:00||245||
524||35||20:00||21:00||21||
525||35||21:00||22:00||98||
526||36||07:00||08:00||199||
527||36||08:00||09:00||241||
528||36||09:00||10:00||83||
529||36||10:00||11:00||26||
530||36||11:00||12:00||12||
531||36||12:00||13:00||44||
532||36||13:00||14:00||30||
533||36||14:00||15:00||60||
534||36||15:00||16:00||10||
535||36||16:00||17:00||17||
536||36||17:00||18:00||77||
537||36||18:00||19:00||153||
538||36||19:00||20:00||56||
539||36||20:00||21:00||76||
540||36||21:00||22:00||60||
541||37||07:00||08:00||64||
542||37||08:00||09:00||131||
543||37||09:00||10:00||80||
544||37||10:00||11:00||11||
545||37||11:00||12:00||29||
546||37||12:00||13:00||82||
547||37||13:00||14:00||31||
548||37||14:00||15:00||33||
549||37||15:00||16:00||45||
550||37||16:00||17:00||97||
551||37||17:00||18:00||47||
552||37||18:00||19:00||81||
553||37||19:00||20:00||145||
554||37||20:00||21:00||41||
555||37||21:00||22:00||26||
556||38||07:00||08:00||110||
557||38||08:00||09:00||136||
558||38||09:00||10:00||12||
559||38||10:00||11:00||10||
560||38||11:00||12:00||59||
561||38||12:00||13:00||44||
562||38||13:00||14:00||71||
563||38||14:00||15:00||39||
564||38||15:00||16:00||30||
565||38||16:00||17:00||87||
566||38||17:00||18:00||71||
567||38||18:00||19:00||65||
568||38||19:00||20:00||151||
569||38||20:00||21:00||56||
570||38||21:00||22:00||38||
571||39||07:00||08:00||101||
572||39||08:00||09:00||18||
573||39||09:00||10:00||94||
574||39||10:00||11:00||56||
575||39||11:00||12:00||81||
576||39||12:00||13:00||22||
577||39||13:00||14:00||52||
578||39||14:00||15:00||39||
579||39||15:00||16:00||29||
580||39||16:00||17:00||34||
581||39||17:00||18:00||29||
582||39||18:00||19:00||45||
583||39||19:00||20:00||107||
584||39||20:00||21:00||85||
585||39||21:00||22:00||26||
586||40||07:00||08:00||230||
587||40||08:00||09:00||78||
588||40||09:00||10:00||84||
589||40||10:00||11:00||87||
590||40||11:00||12:00||10||
591||40||12:00||13:00||58||
592||40||13:00||14:00||82||
593||40||14:00||15:00||59||
594||40||15:00||16:00||86||
595||40||16:00||17:00||15||
596||40||17:00||18:00||72||
597||40||18:00||19:00||58||
598||40||19:00||20:00||134||
599||40||20:00||21:00||20||
600||40||21:00||22:00||64||
601||41||07:00||08:00||85||
602||41||08:00||09:00||29||
603||41||09:00||10:00||97||
604||41||10:00||11:00||86||
605||41||11:00||12:00||33||
606||41||12:00||13:00||45||
607||41||13:00||14:00||47||
608||41||14:00||15:00||65||
609||41||15:00||16:00||85||
610||41||16:00||17:00||91||
611||41||17:00||18:00||54||
612||41||18:00||19:00||179||
613||41||19:00||20:00||28||
614||41||20:00||21:00||55||
615||41||21:00||22:00||93||
616||42||07:00||08:00||135||
617||42||08:00||09:00||165||
618||42||09:00||10:00||42||
619||42||10:00||11:00||89||
620||42||11:00||12:00||15||
621||42||12:00||13:00||32||
622||42||13:00||14:00||27||
623||42||14:00||15:00||52||
624||42||15:00||16:00||21||
625||42||16:00||17:00||27||
626||42||17:00||18:00||17||
627||42||18:00||19:00||149||
628||42||19:00||20:00||44||
629||42||20:00||21:00||70||
630||42||21:00||22:00||34||
631||43||07:00||08:00||217||
632||43||08:00||09:00||57||
633||43||09:00||10:00||79||
634||43||10:00||11:00||62||
635||43||11:00||12:00||39||
636||43||12:00||13:00||16||
637||43||13:00||14:00||44||
638||43||14:00||15:00||36||
639||43||15:00||16:00||78||
640||43||16:00||17:00||86||
641||43||17:00||18:00||100||
642||43||18:00||19:00||134||
643||43||19:00||20:00||52||
644||43||20:00||21:00||45||
645||43||21:00||22:00||36||
646||44||07:00||08:00||92||
647||44||08:00||09:00||247||
648||44||09:00||10:00||55||
649||44||10:00||11:00||53||
650||44||11:00||12:00||21||
651||44||12:00||13:00||75||
652||44||13:00||14:00||19||
653||44||14:00||15:00||40||
654||44||15:00||16:00||63||
655||44||16:00||17:00||89||
656||44||17:00||18:00||68||
657||44||18:00||19:00||124||
658||44||19:00||20:00||97||
659||44||20:00||21:00||48||
660||44||21:00||22:00||63||
661||45||07:00||08:00||61||
662||45||08:00||09:00||67||
663||45||09:00||10:00||85||
664||45||10:00||11:00||89||
665||45||11:00||12:00||40||
666||45||12:00||13:00||74||
667||45||13:00||14:00||73||
668||45||14:00||15:00||13||
669||45||15:00||16:00||88||
670||45||16:00||17:00||15||
671||45||17:00||18:00||47||
672||45||18:00||19:00||163||
673||45||19:00||20:00||181||
674||45||20:00||21:00||14||
675||45||21:00||22:00||70||
676||46||07:00||08:00||92||
677||46||08:00||09:00||146||
678||46||09:00||10:00||56||
679||46||10:00||11:00||21||
680||46||11:00||12:00||100||
681||46||12:00||13:00||47||
682||46||13:00||14:00||89||
683||46||14:00||15:00||69||
684||46||15:00||16:00||81||
685||46||16:00||17:00||30||
686||46||17:00||18:00||14||
687||46||18:00||19:00||222||
688||46||19:00||20:00||232||
689||46||20:00||21:00||24||
690||46||21:00||22:00||22||
691||47||07:00||08:00||118||
692||47||08:00||09:00||203||
693||47||09:00||10:00||19||
694||47||10:00||11:00||59||
695||47||11:00||12:00||55||
696||47||12:00||13:00||15||
697||47||13:00||14:00||16||
698||47||14:00||15:00||81||
699||47||15:00||16:00||77||
700||47||16:00||17:00||29||
701||47||17:00||18:00||11||
702||47||18:00||19:00||157||
703||47||19:00||20:00||41||
704||47||20:00||21:00||41||
705||47||21:00||22:00||59||
706||48||07:00||08:00||214||
707||48||08:00||09:00||87||
708||48||09:00||10:00||31||
709||48||10:00||11:00||53||
710||48||11:00||12:00||58||
711||48||12:00||13:00||11||
712||48||13:00||14:00||66||
713||48||14:00||15:00||43||
714||48||15:00||16:00||25||
715||48||16:00||17:00||24||
716||48||17:00||18:00||100||
717||48||18:00||19:00||36||
718||48||19:00||20:00||137||
719||48||20:00||21:00||25||
720||48||21:00||22:00||97||
721||49||07:00||08:00||204||
722||49||08:00||09:00||152||
723||49||09:00||10:00||42||
724||49||10:00||11:00||87||
725||49||11:00||12:00||91||
726||49||12:00||13:00||39||
727||49||13:00||14:00||32||
728||49||14:00||15:00||85||
729||49||15:00||16:00||43||
730||49||16:00||17:00||24||
731||49||17:00||18:00||22||
732||49||18:00||19:00||79||
733||49||19:00||20:00||200||
734||49||20:00||21:00||75||
735||49||21:00||22:00||84||
736||50||07:00||08:00||173||
737||50||08:00||09:00||228||
738||50||09:00||10:00||74||
739||50||10:00||11:00||15||
740||50||11:00||12:00||51||
741||50||12:00||13:00||82||
742||50||13:00||14:00||20||
743||50||14:00||15:00||38||
744||50||15:00||16:00||32||
745||50||16:00||17:00||26||
746||50||17:00||18:00||73||
747||50||18:00||19:00||21||
748||50||19:00||20:00||30||
749||50||20:00||21:00||20||
750||50||21:00||22:00||75||
751||51||07:00||08:00||41||
752||51||08:00||09:00||50||
753||51||09:00||10:00||95||
754||51||10:00||11:00||39||
755||51||11:00||12:00||77||
756||51||12:00||13:00||60||
757||51||13:00||14:00||75||
758||51||14:00||15:00||82||
759||51||15:00||16:00||95||
760||51||16:00||17:00||89||
761||51||17:00||18:00||79||
762||51||18:00||19:00||52||
763||51||19:00||20:00||43||
764||51||20:00||21:00||49||
765||51||21:00||22:00||23||
766||52||07:00||08:00||98||
767||52||08:00||09:00||15||
768||52||09:00||10:00||82||
769||52||10:00||11:00||28||
770||52||11:00||12:00||33||
771||52||12:00||13:00||62||
772||52||13:00||14:00||93||
773||52||14:00||15:00||48||
774||52||15:00||16:00||94||
775||52||16:00||17:00||51||
776||52||17:00||18:00||45||
777||52||18:00||19:00||52||
778||52||19:00||20:00||185||
779||52||20:00||21:00||25||
780||52||21:00||22:00||16||
781||53||07:00||08:00||188||
782||53||08:00||09:00||83||
783||53||09:00||10:00||55||
784||53||10:00||11:00||81||
785||53||11:00||12:00||29||
786||53||12:00||13:00||27||
787||53||13:00||14:00||76||
788||53||14:00||15:00||19||
789||53||15:00||16:00||93||
790||53||16:00||17:00||24||
791||53||17:00||18:00||83||
792||53||18:00||19:00||208||
793||53||19:00||20:00||180||
794||53||20:00||21:00||47||
795||53||21:00||22:00||94||
796||54||07:00||08:00||13||
797||54||08:00||09:00||235||
798||54||09:00||10:00||22||
799||54||10:00||11:00||65||
800||54||11:00||12:00||73||
801||54||12:00||13:00||44||
802||54||13:00||14:00||71||
803||54||14:00||15:00||31||
804||54||15:00||16:00||79||
805||54||16:00||17:00||40||
806||54||17:00||18:00||48||
807||54||18:00||19:00||16||
808||54||19:00||20:00||220||
809||54||20:00||21:00||44||
810||54||21:00||22:00||67||
811||55||07:00||08:00||183||
812||55||08:00||09:00||190||
813||55||09:00||10:00||81||
814||55||10:00||11:00||42||
815||55||11:00||12:00||53||
816||55||12:00||13:00||62||
817||55||13:00||14:00||92||
818||55||14:00||15:00||87||
819||55||15:00||16:00||37||
820||55||16:00||17:00||15||
821||55||17:00||18:00||27||
822||55||18:00||19:00||192||
823||55||19:00||20:00||107||
824||55||20:00||21:00||21||
825||55||21:00||22:00||55||
826||56||07:00||08:00||234||
827||56||08:00||09:00||240||
828||56||09:00||10:00||13||
829||56||10:00||11:00||71||
830||56||11:00||12:00||93||
831||56||12:00||13:00||79||
832||56||13:00||14:00||23||
833||56||14:00||15:00||97||
834||56||15:00||16:00||83||
835||56||16:00||17:00||32||
836||56||17:00||18:00||41||
837||56||18:00||19:00||52||
838||56||19:00||20:00||135||
839||56||20:00||21:00||36||
840||56||21:00||22:00||40||
841||57||07:00||08:00||37||
842||57||08:00||09:00||14||
843||57||09:00||10:00||60||
844||57||10:00||11:00||40||
845||57||11:00||12:00||78||
846||57||12:00||13:00||46||
847||57||13:00||14:00||94||
848||57||14:00||15:00||28||
849||57||15:00||16:00||31||
850||57||16:00||17:00||83||
851||57||17:00||18:00||87||
852||57||18:00||19:00||171||
853||57||19:00||20:00||178||
854||57||20:00||21:00||86||
855||57||21:00||22:00||45||
856||58||07:00||08:00||48||
857||58||08:00||09:00||12||
858||58||09:00||10:00||60||
859||58||10:00||11:00||18||
860||58||11:00||12:00||23||
861||58||12:00||13:00||62||
862||58||13:00||14:00||91||
863||58||14:00||15:00||70||
864||58||15:00||16:00||49||
865||58||16:00||17:00||62||
866||58||17:00||18:00||27||
867||58||18:00||19:00||196||
868||58||19:00||20:00||206||
869||58||20:00||21:00||82||
870||58||21:00||22:00||60||
871||59||07:00||08:00||163||
872||59||08:00||09:00||199||
873||59||09:00||10:00||99||
874||59||10:00||11:00||15||
875||59||11:00||12:00||68||
876||59||12:00||13:00||95||
877||59||13:00||14:00||94||
878||59||14:00||15:00||79||
879||59||15:00||16:00||94||
880||59||16:00||17:00||24||
881||59||17:00||18:00||35||
882||59||18:00||19:00||224||
883||59||19:00||20:00||99||
884||59||20:00||21:00||14||
885||59||21:00||22:00||31||
886||60||07:00||08:00||123||
887||60||08:00||09:00||119||
888||60||09:00||10:00||14||
889||60||10:00||11:00||32||
890||60||11:00||12:00||32||
891||60||12:00||13:00||92||
892||60||13:00||14:00||90||
893||60||14:00||15:00||17||
894||60||15:00||16:00||61||
895||60||16:00||17:00||87||
896||60||17:00||18:00||92||
897||60||18:00||19:00||41||
898||60||19:00||20:00||28||
899||60||20:00||21:00||77||
900||60||21:00||22:00||69||
901||61||07:00||08:00||103||
902||61||08:00||09:00||139||
903||61||09:00||10:00||13||
904||61||10:00||11:00||57||
905||61||11:00||12:00||50||
906||61||12:00||13:00||50||
907||61||13:00||14:00||48||
908||61||14:00||15:00||32||
909||61||15:00||16:00||89||
910||61||16:00||17:00||21||
911||61||17:00||18:00||67||
912||61||18:00||19:00||73||
913||61||19:00||20:00||145||
914||61||20:00||21:00||66||
915||61||21:00||22:00||61||
916||62||07:00||08:00||30||
917||62||08:00||09:00||96||
918||62||09:00||10:00||33||
919||62||10:00||11:00||59||
920||62||11:00||12:00||89||
921||62||12:00||13:00||52||
922||62||13:00||14:00||29||
923||62||14:00||15:00||65||
924||62||15:00||16:00||56||
925||62||16:00||17:00||47||
926||62||17:00||18:00||36||
927||62||18:00||19:00||130||
928||62||19:00||20:00||64||
929||62||20:00||21:00||90||
930||62||21:00||22:00||54||
931||63||07:00||08:00||14||
932||63||08:00||09:00||64||
933||63||09:00||10:00||93||
